iShares Russell 1000 ETF
Fund Holdings as of,"Sep 11, 2025"
Inception Date,"May 15, 2000"
Shares Outstanding,"122,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"KNX","KNIGHT-SWIFT TRANSPORTATION HOLDIN","Industrials","Equity","4,847,508.80","0.01","4,847,508.80","112,864.00","42.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GNTX","GENTEX CORP","Consumer Discretionary","Equity","4,823,819.13","0.01","4,823,819.13","169,793.00","28.41","United States","NASDAQ","USD","1.00","USD","-"
"ASTS","AST SPACEMOBILE INC CLASS A","Communication","Equity","4,809,948.09","0.01","4,809,948.09","125,357.00","38.37","United States","NASDAQ","USD","1.00","USD","-"
"GTES","GATES INDUSTRIAL PLC","Industrials","Equity","4,813,336.65","0.01","4,813,336.65","184,773.00","26.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CPB","CAMPBELL SOUP","Consumer Staples","Equity","4,798,848.96","0.01","4,798,848.96","142,146.00","33.76","United States","NASDAQ","USD","1.00","USD","-"
"VNOM","VIPER ENERGY INC CLASS A","Energy","Equity","4,789,258.67","0.01","4,789,258.67","122,833.00","38.99","United States","NASDAQ","USD","1.00","USD","-"
"GTLB","GITLAB INC CLASS A","Information Technology","Equity","4,786,132.02","0.01","4,786,132.02","96,223.00","49.74","United States","NASDAQ","USD","1.00","USD","-"
"AL","AIR LEASE CORP CLASS A","Industrials","Equity","4,778,811.18","0.01","4,778,811.18","75,174.00","63.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"THG","HANOVER INSURANCE GROUP INC","Financials","Equity","4,773,933.60","0.01","4,773,933.60","26,216.00","182.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APPF","APPFOLIO INC CLASS A","Information Technology","Equity","4,763,204.56","0.01","4,763,204.56","16,922.00","281.48","United States","NASDAQ","USD","1.00","USD","-"
"MSA","MSA SAFETY INC","Industrials","Equity","4,752,758.50","0.01","4,752,758.50","27,650.00","171.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LFUS","LITTELFUSE INC","Information Technology","Equity","4,747,102.02","0.01","4,747,102.02","17,506.00","271.17","United States","NASDAQ","USD","1.00","USD","-"
"BFAM","BRIGHT HORIZONS FAMILY SOLUTIONS I","Consumer Discretionary","Equity","4,738,563.47","0.01","4,738,563.47","41,519.00","114.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHRD","CHORD ENERGY CORP","Energy","Equity","4,725,547.07","0.01","4,725,547.07","45,061.00","104.87","United States","NASDAQ","USD","1.00","USD","-"
"SITE","SITEONE LANDSCAPE SUPPLY INC","Industrials","Equity","4,723,581.33","0.01","4,723,581.33","33,267.00","141.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KBR","KBR INC","Industrials","Equity","4,711,040.28","0.01","4,711,040.28","95,211.00","49.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RITM","RITHM CAPITAL CORP","Financials","Equity","4,695,026.16","0.01","4,695,026.16","374,404.00","12.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ESAB","ESAB CORP","Industrials","Equity","4,679,589.64","0.01","4,679,589.64","41,383.00","113.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHDN","CHURCHILL DOWNS INC","Consumer Discretionary","Equity","4,672,802.52","0.01","4,672,802.52","47,286.00","98.82","United States","NASDAQ","USD","1.00","USD","-"
"COKE","COCA COLA CONSOLIDATED INC","Consumer Staples","Equity","4,673,875.05","0.01","4,673,875.05","37,647.00","124.15","United States","NASDAQ","USD","1.00","USD","-"
"CAVA","CAVA GROUP INC","Consumer Discretionary","Equity","4,667,959.68","0.01","4,667,959.68","72,574.00","64.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MASI","MASIMO CORP","Health Care","Equity","4,599,327.97","0.01","4,599,327.97","31,457.00","146.21","United States","NASDAQ","USD","1.00","USD","-"
"RGEN","REPLIGEN CORP","Health Care","Equity","4,578,906.14","0.01","4,578,906.14","38,314.00","119.51","United States","NASDAQ","USD","1.00","USD","-"
"AM","ANTERO MIDSTREAM CORP","Energy","Equity","4,560,780.38","0.01","4,560,780.38","246,662.00","18.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GPK","GRAPHIC PACKAGING HOLDING","Materials","Equity","4,563,343.98","0.01","4,563,343.98","216,683.00","21.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LPX","LOUISIANA PACIFIC CORP","Materials","Equity","4,556,638.80","0.01","4,556,638.80","46,620.00","97.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DBX","DROPBOX INC CLASS A","Information Technology","Equity","4,549,735.63","0.01","4,549,735.63","147,193.00","30.91","United States","NASDAQ","USD","1.00","USD","-"
"AN","AUTONATION INC","Consumer Discretionary","Equity","4,544,767.00","0.01","4,544,767.00","20,021.00","227.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRUS","CIRRUS LOGIC INC","Information Technology","Equity","4,547,076.04","0.01","4,547,076.04","39,478.00","115.18","United States","NASDAQ","USD","1.00","USD","-"
"PRMB","PRIMO BRANDS CLASS A CORP","Consumer Staples","Equity","4,541,079.04","0.01","4,541,079.04","186,722.00","24.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HLNE","HAMILTON LANE INC CLASS A","Financials","Equity","4,519,259.20","0.01","4,519,259.20","29,384.00","153.80","United States","NASDAQ","USD","1.00","USD","-"
"PB","PROSPERITY BANCSHARES INC","Financials","Equity","4,507,586.01","0.01","4,507,586.01","66,513.00","67.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LAZ","LAZARD INC","Financials","Equity","4,502,659.94","0.01","4,502,659.94","79,426.00","56.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LOPE","GRAND CANYON EDUCATION INC","Consumer Discretionary","Equity","4,481,414.50","0.01","4,481,414.50","21,391.00","209.50","United States","NASDAQ","USD","1.00","USD","-"
"ETSY","ETSY INC","Consumer Discretionary","Equity","4,473,600.07","0.01","4,473,600.07","75,073.00","59.59","United States","NASDAQ","USD","1.00","USD","-"
"SLM","SLM CORP","Financials","Equity","4,468,471.78","0.01","4,468,471.78","153,926.00","29.03","United States","NASDAQ","USD","1.00","USD","-"
"LEA","LEAR CORP","Consumer Discretionary","Equity","4,431,725.38","0.01","4,431,725.38","40,591.00","109.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OLED","UNIVERSAL DISPLAY CORP","Information Technology","Equity","4,414,937.20","0.01","4,414,937.20","31,946.00","138.20","United States","NASDAQ","USD","1.00","USD","-"
"MORN","MORNINGSTAR INC","Financials","Equity","4,393,673.06","0.01","4,393,673.06","17,098.00","256.97","United States","NASDAQ","USD","1.00","USD","-"
"BBWI","BATH AND BODY WORKS INC","Consumer Discretionary","Equity","4,383,365.73","0.01","4,383,365.73","157,279.00","27.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GXO","GXO LOGISTICS INC","Industrials","Equity","4,375,948.76","0.01","4,375,948.76","84,871.00","51.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"H","HYATT HOTELS CORP CLASS A","Consumer Discretionary","Equity","4,369,350.48","0.01","4,369,350.48","29,964.00","145.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HR","HEALTHCARE REALTY TRUST INC CLASS","Real Estate","Equity","4,369,498.40","0.01","4,369,498.40","238,640.00","18.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FNB","FNB CORP","Financials","Equity","4,358,276.88","0.01","4,358,276.88","265,102.00","16.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ESI","ELEMENT SOLUTIONS INC","Materials","Equity","4,352,325.96","0.01","4,352,325.96","165,111.00","26.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WEX","WEX INC","Financials","Equity","4,347,981.12","0.01","4,347,981.12","24,682.00","176.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TFX","TELEFLEX INC","Health Care","Equity","4,302,275.00","0.01","4,302,275.00","32,470.00","132.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FCN","FTI CONSULTING INC","Industrials","Equity","4,278,304.75","0.01","4,278,304.75","25,657.00","166.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLF","CLEVELAND CLIFFS INC","Materials","Equity","4,278,720.69","0.01","4,278,720.69","362,911.00","11.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JHG","JANUS HENDERSON GROUP PLC","Financials","Equity","4,248,945.87","0.01","4,248,945.87","93,651.00","45.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NXST","NEXSTAR MEDIA GROUP INC","Communication","Equity","4,227,097.56","0.01","4,227,097.56","20,498.00","206.22","United States","NASDAQ","USD","1.00","USD","-"
"MAT","MATTEL INC","Consumer Discretionary","Equity","4,203,306.00","0.01","4,203,306.00","233,517.00","18.00","United States","NASDAQ","USD","1.00","USD","-"
"FOUR","SHIFT4 PAYMENTS INC CLASS A","Financials","Equity","4,200,283.74","0.01","4,200,283.74","48,318.00","86.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"THO","THOR INDUSTRIES INC","Consumer Discretionary","Equity","4,177,346.72","0.01","4,177,346.72","37,852.00","110.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTDR","MATADOR RESOURCES","Energy","Equity","4,162,462.35","0.01","4,162,462.35","85,665.00","48.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RLI","RLI CORP","Financials","Equity","4,119,165.70","0.01","4,119,165.70","61,526.00","66.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AAON","AAON INC","Industrials","Equity","4,106,511.18","0.01","4,106,511.18","49,794.00","82.47","United States","NASDAQ","USD","1.00","USD","-"
"CZR","CAESARS ENTERTAINMENT INC","Consumer Discretionary","Equity","4,069,459.80","0.01","4,069,459.80","157,122.00","25.90","United States","NASDAQ","USD","1.00","USD","-"
"GAP","GAP INC","Consumer Discretionary","Equity","4,062,426.03","0.01","4,062,426.03","167,661.00","24.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OZK","BANK OZK","Financials","Equity","4,040,715.00","0.01","4,040,715.00","76,966.00","52.50","United States","NASDAQ","USD","1.00","USD","-"
"POST","POST HOLDINGS INC","Consumer Staples","Equity","4,035,999.96","0.01","4,035,999.96","38,036.00","106.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BIO","BIO RAD LABORATORIES INC CLASS A","Health Care","Equity","4,017,752.70","0.01","4,017,752.70","14,053.00","285.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AS","AMER SPORTS INC","Consumer Discretionary","Equity","4,009,864.32","0.01","4,009,864.32","108,492.00","36.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VFC","VF CORP","Consumer Discretionary","Equity","3,994,381.80","0.01","3,994,381.80","258,035.00","15.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AUR","AURORA INNOVATION INC CLASS A","Information Technology","Equity","3,990,292.30","0.01","3,990,292.30","716,390.00","5.57","United States","NASDAQ","USD","1.00","USD","-"
"ROIV","ROIVANT SCIENCES LTD","Health Care","Equity","3,970,344.07","0.01","3,970,344.07","275,527.00","14.41","United States","NASDAQ","USD","1.00","USD","-"
"CCCS","CCC INTELLIGENT SOLUTIONS HOLDINGS","Information Technology","Equity","3,919,803.84","0.01","3,919,803.84","403,272.00","9.72","United States","NASDAQ","USD","1.00","USD","-"
"CFLT","CONFLUENT INC CLASS A","Information Technology","Equity","3,915,596.20","0.01","3,915,596.20","201,316.00","19.45","United States","NASDAQ","USD","1.00","USD","-"
"UHALB","U HAUL NON VOTING SERIES N","Industrials","Equity","3,915,629.55","0.01","3,915,629.55","73,121.00","53.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RYAN","RYAN SPECIALTY HOLDINGS INC CLASS","Financials","Equity","3,878,404.08","0.01","3,878,404.08","75,032.00","51.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PEGA","PEGASYSTEMS INC","Information Technology","Equity","3,873,006.72","0.01","3,873,006.72","66,684.00","58.08","United States","NASDAQ","USD","1.00","USD","-"
"ONTO","ONTO INNOVATION INC","Information Technology","Equity","3,860,628.00","0.01","3,860,628.00","35,664.00","108.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VVV","VALVOLINE INC","Consumer Discretionary","Equity","3,857,643.15","0.01","3,857,643.15","95,133.00","40.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTN","VAIL RESORTS INC","Consumer Discretionary","Equity","3,843,817.78","0.01","3,843,817.78","26,081.00","147.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HXL","HEXCEL CORP","Industrials","Equity","3,822,621.66","0.01","3,822,621.66","61,074.00","62.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL","Industrials","Equity","3,766,029.85","0.01","3,766,029.85","35,405.00","106.37","United States","NASDAQ","USD","1.00","USD","-"
"KEX","KIRBY CORP","Industrials","Equity","3,756,896.00","0.01","3,756,896.00","42,692.00","88.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"S","SENTINELONE INC CLASS A","Information Technology","Equity","3,714,225.84","0.01","3,714,225.84","201,204.00","18.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CE","CELANESE CORP","Materials","Equity","3,711,541.56","0.01","3,711,541.56","79,188.00","46.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DVA","DAVITA INC","Health Care","Equity","3,705,271.16","0.01","3,705,271.16","27,809.00","133.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WHR","WHIRLPOOL CORP","Consumer Discretionary","Equity","3,694,228.88","0.01","3,694,228.88","38,903.00","94.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DAR","DARLING INGREDIENTS INC","Consumer Staples","Equity","3,677,471.28","0.01","3,677,471.28","115,209.00","31.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NEU","NEWMARKET CORP","Materials","Equity","3,655,535.64","0.01","3,655,535.64","4,306.00","848.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BYD","BOYD GAMING CORP","Consumer Discretionary","Equity","3,632,905.52","0.01","3,632,905.52","42,248.00","85.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NOV","NOV INC","Energy","Equity","3,616,633.13","0.01","3,616,633.13","271,723.00","13.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KRC","KILROY REALTY REIT CORP","Real Estate","Equity","3,597,577.90","0.01","3,597,577.90","83,762.00","42.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ENPH","ENPHASE ENERGY INC","Information Technology","Equity","3,584,809.92","0.01","3,584,809.92","96,056.00","37.32","United States","NASDAQ","USD","1.00","USD","-"
"ST","SENSATA TECHNOLOGIES HOLDING PLC","Industrials","Equity","3,574,860.45","0.01","3,574,860.45","111,055.00","32.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CUZ","COUSINS PROPERTIES REIT INC","Real Estate","Equity","3,578,279.67","0.01","3,578,279.67","120,847.00","29.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TKR","TIMKEN","Industrials","Equity","3,569,957.68","0.01","3,569,957.68","45,098.00","79.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RAL","RALLIANT CORP","Information Technology","Equity","3,566,609.08","0.01","3,566,609.08","83,099.00","42.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PATH","UIPATH INC CLASS A","Information Technology","Equity","3,568,395.88","0.01","3,568,395.88","305,252.00","11.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RKT","ROCKET COMPANIES INC CLASS A","Financials","Equity","3,550,195.36","0.01","3,550,195.36","168,176.00","21.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BRBR","BELLRING BRANDS INC","Consumer Staples","Equity","3,542,920.29","0.01","3,542,920.29","94,959.00","37.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BEPC","BROOKFIELD RENEWABLE SUBORDINATE V","Utilities","Equity","3,537,681.84","0.01","3,537,681.84","104,418.00","33.88","Canada","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SEE","SEALED AIR CORP","Materials","Equity","3,527,623.39","0.01","3,527,623.39","104,029.00","33.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TIGO","MILLICOM INTERNATIONAL CELLULAR SA","Communication","Equity","3,523,276.44","0.01","3,523,276.44","74,709.00","47.16","Sweden","NASDAQ","USD","1.00","USD","-"
"BILL","BILL HOLDINGS INC","Information Technology","Equity","3,466,739.88","0.01","3,466,739.88","67,029.00","51.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SON","SONOCO PRODUCTS","Materials","Equity","3,458,415.76","0.01","3,458,415.76","73,256.00","47.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FMC","FMC CORP","Materials","Equity","3,452,783.40","0.01","3,452,783.40","90,387.00","38.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LSTR","LANDSTAR SYSTEM INC","Industrials","Equity","3,446,225.89","0.01","3,446,225.89","26,023.00","132.43","United States","NASDAQ","USD","1.00","USD","-"
"M","MACYS INC","Consumer Discretionary","Equity","3,438,118.44","0.01","3,438,118.44","196,914.00","17.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LLYVK","LIBERTY MEDIA LIBERTY LIVE SERIES","Communication","Equity","3,429,510.87","0.01","3,429,510.87","33,654.00","101.91","United States","NASDAQ","USD","1.00","USD","-"
"AVT","AVNET INC","Information Technology","Equity","3,431,439.76","0.01","3,431,439.76","63,416.00","54.11","United States","NASDAQ","USD","1.00","USD","-"
"CROX","CROCS INC","Consumer Discretionary","Equity","3,363,310.60","0.01","3,363,310.60","41,548.00","80.95","United States","NASDAQ","USD","1.00","USD","-"
"SPR","SPIRIT AEROSYSTEMS INC CLASS A","Industrials","Equity","3,355,490.88","0.01","3,355,490.88","85,512.00","39.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WTM","WHITE MOUNTAINS INSURANCE GROUP LT","Financials","Equity","3,334,304.29","0.01","3,334,304.29","1,879.00","1,774.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WFRD","WEATHERFORD INTERNATIONAL PLC","Energy","Equity","3,300,514.56","0.01","3,300,514.56","52,623.00","62.72","United States","NASDAQ","USD","1.00","USD","-"
"SIRI","SIRIUSXM HOLDINGS INC","Communication","Equity","3,286,780.02","0.01","3,286,780.02","138,042.00","23.81","United States","NASDAQ","USD","1.00","USD","-"
"MRP","MILLROSE PROPERTIES INC CLASS A","Real Estate","Equity","3,266,459.04","0.01","3,266,459.04","93,756.00","34.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DLB","DOLBY LABORATORIES INC CLASS A","Information Technology","Equity","3,256,343.38","0.01","3,256,343.38","45,158.00","72.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PVH","PVH CORP","Consumer Discretionary","Equity","3,231,834.06","0.01","3,231,834.06","39,403.00","82.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MSM","MSC INDUSTRIAL INC CLASS A","Industrials","Equity","3,177,242.90","0.01","3,177,242.90","34,423.00","92.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TNL","TRAVEL LEISURE","Consumer Discretionary","Equity","3,124,734.40","0.01","3,124,734.40","49,442.00","63.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BC","BRUNSWICK CORP","Consumer Discretionary","Equity","3,108,955.44","0.01","3,108,955.44","46,632.00","66.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EPR","EPR PROPERTIES REIT","Real Estate","Equity","3,024,307.80","0.01","3,024,307.80","53,433.00","56.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WSC","WILLSCOT HOLDINGS CORP CLASS A","Industrials","Equity","3,002,738.86","0.01","3,002,738.86","127,559.00","23.54","United States","NASDAQ","USD","1.00","USD","-"
"ECG","EVERUS CONSTRUCTION GROUP INC","Industrials","Equity","2,987,740.80","0.01","2,987,740.80","37,724.00","79.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RYN","RAYONIER REIT INC","Real Estate","Equity","2,972,460.49","0.01","2,972,460.49","111,037.00","26.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BFB","BROWN FORMAN CORP CLASS B","Consumer Staples","Equity","2,947,412.72","0.01","2,947,412.72","107,413.00","27.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZG","ZILLOW GROUP INC CLASS A","Real Estate","Equity","2,938,995.50","0.01","2,938,995.50","34,274.00","85.75","United States","NASDAQ","USD","1.00","USD","-"
"PSN","PARSONS CORP","Industrials","Equity","2,923,305.40","0.01","2,923,305.40","38,414.00","76.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COLD","AMERICOLD REALTY INC TRUST","Real Estate","Equity","2,833,751.71","0.01","2,833,751.71","208,211.00","13.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AGO","ASSURED GUARANTY LTD","Financials","Equity","2,816,379.72","0.01","2,816,379.72","33,867.00","83.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SLGN","SILGAN HOLDINGS INC","Materials","Equity","2,791,938.24","0.01","2,791,938.24","62,712.00","44.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RHI","ROBERT HALF","Industrials","Equity","2,739,075.30","0.01","2,739,075.30","75,270.00","36.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EEFT","EURONET WORLDWIDE INC","Financials","Equity","2,728,691.16","0.01","2,728,691.16","29,874.00","91.34","United States","NASDAQ","USD","1.00","USD","-"
"NWS","NEWS CORP CLASS B","Communication","Equity","2,725,427.39","0.01","2,725,427.39","84,457.00","32.27","United States","NASDAQ","USD","1.00","USD","-"
"SARO","STANDARDAERO","Industrials","Equity","2,706,145.75","0.01","2,706,145.75","98,945.00","27.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALGM","ALLEGRO MICROSYSTEMS INC","Information Technology","Equity","2,695,681.62","0.01","2,695,681.62","89,946.00","29.97","United States","NASDAQ","USD","1.00","USD","-"
"AMTM","AMENTUM HOLDINGS INC","Industrials","Equity","2,698,542.30","0.01","2,698,542.30","112,674.00","23.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADT","ADT INC","Consumer Discretionary","Equity","2,660,407.35","0.01","2,660,407.35","300,611.00","8.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QS","QUANTUMSCAPE CORP CLASS A","Consumer Discretionary","Equity","2,654,495.55","0.01","2,654,495.55","299,943.00","8.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CACC","CREDIT ACCEPTANCE CORP","Financials","Equity","2,623,950.00","0.01","2,623,950.00","4,998.00","525.00","United States","NASDAQ","USD","1.00","USD","-"
"NVST","ENVISTA HOLDINGS CORP","Health Care","Equity","2,610,812.15","0.01","2,610,812.15","120,815.00","21.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BRKR","BRUKER CORP","Health Care","Equity","2,564,285.13","0.01","2,564,285.13","79,959.00","32.07","United States","NASDAQ","USD","1.00","USD","-"
"HIW","HIGHWOODS PROPERTIES REIT INC","Real Estate","Equity","2,555,800.96","0.01","2,555,800.96","79,078.00","32.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HOG","HARLEY DAVIDSON INC","Consumer Discretionary","Equity","2,514,452.80","0.01","2,514,452.80","81,904.00","30.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MSGS","MADISON SQUARE GARDEN SPORTS CORP","Communication","Equity","2,480,227.75","0.01","2,480,227.75","11,713.00","211.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MDU","MDU RESOURCES GROUP INC","Utilities","Equity","2,475,711.20","0.01","2,475,711.20","150,958.00","16.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LOAR","LOAR HOLDINGS INC","Industrials","Equity","2,464,618.45","0.01","2,464,618.45","31,021.00","79.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KMPR","KEMPER CORP","Financials","Equity","2,448,366.33","0.01","2,448,366.33","45,687.00","53.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RH","RH","Consumer Discretionary","Equity","2,420,581.32","0.01","2,420,581.32","10,611.00","228.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PAG","PENSKE AUTOMOTIVE GROUP VOTING INC","Consumer Discretionary","Equity","2,400,503.27","0.01","2,400,503.27","12,947.00","185.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CIVI","CIVITAS RESOURCES INC","Energy","Equity","2,392,005.60","0.01","2,392,005.60","72,816.00","32.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FHB","FIRST HAWAIIAN INC","Financials","Equity","2,383,755.32","0.01","2,383,755.32","92,681.00","25.72","United States","NASDAQ","USD","1.00","USD","-"
"GTM","ZOOMINFO TECHNOLOGIES INC","Communication","Equity","2,382,676.75","0.01","2,382,676.75","202,781.00","11.75","United States","NASDAQ","USD","1.00","USD","-"
"GFS","GLOBALFOUNDRIES INC","Information Technology","Equity","2,370,671.64","0.01","2,370,671.64","73,692.00","32.17","United States","NASDAQ","USD","1.00","USD","-"
"NCNO","NCINO INC","Information Technology","Equity","2,361,807.48","0.01","2,361,807.48","77,538.00","30.46","United States","NASDAQ","USD","1.00","USD","-"
"HAYW","HAYWARD HOLDINGS INC","Industrials","Equity","2,317,795.26","0.01","2,317,795.26","144,321.00","16.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"YETI","YETI HOLDINGS INC","Consumer Discretionary","Equity","2,287,506.87","0.01","2,287,506.87","62,449.00","36.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DRS","LEONARDO DRS INC","Industrials","Equity","2,288,217.12","0.01","2,288,217.12","54,992.00","41.61","United States","NASDAQ","USD","1.00","USD","-"
"PENN","PENN ENTERTAINMENT INC","Consumer Discretionary","Equity","2,288,768.01","0.01","2,288,768.01","114,267.00","20.03","United States","NASDAQ","USD","1.00","USD","-"
"VIRT","VIRTU FINANCIAL INC CLASS A","Financials","Equity","2,280,864.96","0.01","2,280,864.96","61,512.00","37.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OLN","OLIN CORP","Materials","Equity","2,255,118.20","0.01","2,255,118.20","83,740.00","26.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRGO","PERRIGO PLC","Health Care","Equity","2,247,603.60","0.01","2,247,603.60","99,672.00","22.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JHX","JAMES HARDIE INDUSTRIES PLC","Materials","Equity","2,204,061.48","0.00","2,204,061.48","110,148.00","20.01","Australia","New York Stock Exchange Inc.","USD","1.00","USD","-"
